,star_ra_deg,star_dec_deg,star_distance_pc,star_radius_solar,star_teff_k,planet_orbit_semi_major_axis_au,planet_orbit_eccentricity,planet_orbit_inclination_deg,planet_radius_earth,planet_equilibrium_temp_k,planet_orbital_period_days,star_luminosity_solar,ra_rad,dec_rad,star_cartesian_x,star_cartesian_y,star_cartesian_z,star_habitable_zone_inner_au,star_habitable_zone_outer_au
994,66.6100461,-10.5510754,39.3809,1.03,5662.0,1.035,0.055,,12.8,,385.52775,0.016,1.1625646193502082,-0.1841510053561777,15.369370439741623,35.53361190795466,-7.211113774643921,0.12060453783110545,0.17374889710522776
995,66.6100461,-10.5510754,39.3809,1.03,5662.0,13.176,0.12,57.65,12.1,,17417.92079,0.016,1.1625646193502082,-0.1841510053561777,15.369370439741623,35.53361190795466,-7.211113774643921,0.12060453783110545,0.17374889710522776
996,66.7032517,-1.7244842,49.8063,1.07,5919.87,0.118,0.104,,12.2,,14.23283,0.103,1.164191363951505,-0.030097927188620397,19.68914038759856,45.72481546085765,-1.498840070837675,0.3060005941764879,0.4408396790688304
997,66.2108141,-50.6228081,55.2884,1.48,5664.0,2.45,0.95,162.0,13.0,,1333.0,0.34,1.1555967064708859,-0.8835346779502549,14.148787861095906,32.09600187001151,-42.73716930941873,0.5559594491425693,0.8009428406336273
998,61.6616887,20.3030344,117.807,1.36,6035.0,431.16,,,12.0,2395.0,,0.342,1.076199490154782,0.3543547984256714,52.445960534646886,97.24688597528929,40.87729982162893,0.5575922263707511,0.8032951007369113
999,61.755663,15.3349441,45.0293,0.69,4503.0,0.06,0.09,,13.8,,6.0881,-0.719,1.077839651102039,0.26764526515427856,20.550641720213715,38.25567234707965,11.90850606290716,,
1000,70.7353853,18.953358,9.47045,0.48,3703.49,0.066,0.0,,2.83,450.0,8.7836,-1.658,1.234565371151797,0.33079850140920747,2.9551937956823653,8.455445593936577,3.075986449976486,,
1001,67.8560643,4.5752495,189.908,6.48,4972.0,1.18,0.149,,13.5,,380.2,1.36,1.1843117394799814,0.0798531678752243,71.35479881333247,175.3398406849661,15.148644126771009,1.1119188982851387,1.6018856812672546
1002,69.4681379,60.6762985,30.9939,0.85,5560.0,2.28,0.459,33.7,12.9,,1362.3,-0.181,1.2124477315844593,1.0590011867478966,5.323721186619613,14.214836116165232,27.022551029236713,,
1003,80.8399887,-2.2780391,56.433,0.95,5505.0,3.43,0.08,,13.3,,2443.0,-0.14,1.4109239700900107,-0.039759282784168355,8.976593214060598,55.66931440219966,-2.243144502328658,,
1004,68.3903471,-62.8237576,44.1518,4.5,4845.0,1.913,0.05,,13.5,,892.7,1.002,1.1936367334767557,-1.0964814185948109,7.426541794347483,18.748074574470436,-39.277698761089674,0.9544155755796795,1.3749785590095027
1005,8.2938367,54.8948177,110.103,10.9,4853.0,1.117,0.269,,13.9,,312.08,1.768,0.14475475803774118,0.9580953111470608,62.655727939016565,9.133598994454555,90.07501171157534,1.267782602528023,1.8264306875991143
1006,70.5216589,-33.9210696,31.2707,0.57,4678.0,13.39,0.261,52.658,12.8,,20608.14049,-0.846,1.2308351417733627,-0.592034350318156,8.652590198769115,24.463546468029246,-17.450623357024767,,
1007,70.4770964,-58.0208085,55.5867,1.02,5580.0,3.604,0.207,85.393,12.6,,2514.53422,0.083,1.2300573794254424,-1.0126541429941125,9.838146342489935,27.746813777782553,-47.150889902681676,0.2746899078134205,0.39573194663168865
1008,70.4770964,-58.0208085,55.5867,1.18,5580.0,10.258,0.039,98.016,12.7,,12085.45186,0.084,1.2300573794254424,-1.0126541429941125,9.838146342489935,27.746813777782553,-47.150889902681676,0.27633971188310297,0.39810873644989986
1009,72.1529519,-5.6751152,26.1597,1.61,5882.0,2.34,0.76,65.0,13.6,,1157.0,0.45,1.2593065756880986,-0.09904944566997649,7.978051231585177,24.778795593777808,-2.586869064715057,0.6396021490668313,0.9214426752509268
1010,72.1198522,-28.4190757,58.0844,0.91,5400.0,2.69,0.18,,14.3,,1684.0,-0.146,1.258728876941676,-0.4960064413385123,15.684363719919652,48.61731295397818,-27.643356149285022,,
1011,72.5745099,-24.3689282,131.199,4.4,4895.0,1.85,0.061,,13.5,,847.0,0.996,1.2666641507762206,-0.42531803227209525,35.78914495355628,114.02550389387717,-54.1340850688431,0.9515537533185109,1.3708556754884402
1012,73.6822877,12.3520103,58.1438,1.75,6130.0,1.26,0.3,,14.1,,466.0,0.517,1.28599852076672,0.21558324897525255,15.958124598111821,54.509970631938614,12.437959617892623,0.6855654600401044,0.9876597076489491
1013,73.9096193,-23.2413163,38.4473,1.07,5898.0,0.1254,0.1,,3.22,,16.5535,0.079,1.2899662056805468,-0.4056374919324262,9.791090772847191,33.94341716771358,-15.17148146182283,0.26798914496333953,0.3860784943163565
1014,73.9096193,-23.2413163,38.4473,1.07,5898.0,0.2663,0.04,,3.85,,51.2053,0.079,1.2899662056805468,-0.4056374919324262,9.791090772847191,33.94341716771358,-15.17148146182283,0.26798914496333953,0.3860784943163565
1015,73.9096193,-23.2413163,38.4473,1.07,5898.0,0.8098,0.24,,3.46,,271.6737,0.079,1.2899662056805468,-0.4056374919324262,9.791090772847191,33.94341716771358,-15.17148146182283,0.26798914496333953,0.3860784943163565
1016,8.7401487,4.3807215,47.2899,0.88,5261.0,0.01796,0.0,83.4,1.67,1774.0,0.959641,-0.27,0.15254437192890213,0.07645801378790477,46.60420054745596,7.164869902855863,3.6121700704225455,,
1017,8.7401487,4.3807215,47.2899,0.88,5261.0,0.1776,0.06,89.3,3.0,564.0,29.8454,-0.27,0.15254437192890213,0.07645801378790477,46.60420054745596,7.164869902855863,3.6121700704225455,,
1018,8.7401487,4.3807215,47.2899,0.88,5261.0,0.0763,0.12,,1.92,860.0,8.4112,-0.27,0.15254437192890213,0.07645801378790477,46.60420054745596,7.164869902855863,3.6121700704225455,,
1019,8.7401487,4.3807215,47.2899,0.88,5261.0,0.3885,0.15,,2.83,375.0,96.63,-0.27,0.15254437192890213,0.07645801378790477,46.60420054745596,7.164869902855863,3.6121700704225455,,
1020,77.4037569,69.6391355,122.115,10.22,4580.0,0.594,0.028,,13.2,,157.35,1.666,1.3509504113182793,1.2154322027174675,9.265682927979753,41.46505365753466,114.48523778223948,1.2306687021881455,1.7729625564052653
1021,76.9820146,26.3276805,38.0786,1.11,5727.0,3.41,0.07,19.3,13.4,,2372.0,0.064,1.3435896195883457,0.459504709138107,7.687746259884444,33.25166295971359,16.88802077856502,0.2412090756622109,0.3474977942104555
1022,237.4054997,-49.9639199,45.2989,0.84,5000.0,0.04,0.0,,14.3,990.0,3.38773,-0.33,4.1435076321074105,-0.872034909457716,-15.697110485963432,-24.550079094452713,-34.6826279289441,,
1023,295.6200054,31.7395451,50.1928,1.11,5544.0,1.44,0.59,0.37,13.6,,621.62,0.006,5.159542428993417,0.5539595650802329,18.457615704728255,-38.48952174171969,26.40436157967573,0.07385489458759964,0.1063990353197863
1024,76.8980559,-13.9863374,121.375,4.17,5025.4,1.074,0.049,,13.7,,330.0,1.0,1.3421242638376514,-0.24410763792482315,26.698122224847214,114.7107132961719,-29.335186206168377,0.9534625892455924,1.37360563948689
1025,76.8980559,-13.9863374,121.375,4.17,5025.4,1.955,0.081,,13.9,,810.2,1.0,1.3421242638376514,-0.24410763792482315,26.698122224847214,114.7107132961719,-29.335186206168377,0.9534625892455924,1.37360563948689
1026,76.8980559,-13.9863374,121.375,4.17,5025.4,0.452,0.191,,9.32,,89.9,1.0,1.3421242638376514,-0.24410763792482315,26.698122224847214,114.7107132961719,-29.335186206168377,0.9534625892455924,1.37360563948689
1027,306.741134,33.7443882,80.6665,1.27,6128.0,0.145,0.0,89.68,9.073,798.0,18.712024,0.308,5.353642739601124,0.5889506781611229,40.124983230247636,-53.751216625967544,44.809336686126656,0.529150262212918,0.7623201922235158
1028,77.0044889,-26.7976689,89.8623,1.97,5935.0,0.1508,0.399,,12.5,,18.1991,0.64,1.3439818701204265,-0.4677075541642871,18.03752992156499,78.15706178215254,-40.513629425163074,0.7627700713964738,1.0988845115895123
1029,80.6378979,79.2318488,20.9531,1.44,6250.0,1.1,0.34,,12.5,,388.0,0.535,1.407396820242021,1.382856634002318,0.636830110292652,3.8626330600987764,20.58414226689217,0.6973977605094788,1.004705908345398
1030,78.1505649,-14.9509775,105.779,5.39,4861.0,1.6,0.15,,13.4,,551.40002,1.183,1.3639846697985132,-0.2609437837665905,20.98540456828111,100.02027412793281,-27.29018870361179,1.0370412457827054,1.4940132100145946
1031,78.1505649,-14.9509775,105.779,5.29,4861.0,2.24,0.13,,13.5,,916.0,1.149,1.3639846697985132,-0.2609437837665905,20.98540456828111,100.02027412793281,-27.29018870361179,1.022030065382352,1.4723873567447823
1032,79.4207483,7.3527156,46.0907,1.38,5879.0,2.07,0.27,,13.9,,1049.0,0.303,1.386153552232689,0.12832909618275037,8.392457754853968,44.934689351474084,5.898556790394784,0.5248376372313113,0.7561072101279998
1033,79.4207483,7.3527156,46.0907,1.38,5836.0,0.7181,0.036,,8.42,,214.67,0.303,1.386153552232689,0.12832909618275037,8.392457754853968,44.934689351474084,5.898556790394784,0.5248376372313113,0.7561072101279998
1034,79.4207483,7.3527156,46.0907,1.38,5836.0,0.4817,0.027,,6.07,,117.87,0.303,1.386153552232689,0.12832909618275037,8.392457754853968,44.934689351474084,5.898556790394784,0.5248376372313113,0.7561072101279998
1035,79.4207483,7.3527156,46.0907,1.38,5836.0,0.2687,0.09,,4.26,,49.175,0.303,1.386153552232689,0.12832909618275037,8.392457754853968,44.934689351474084,5.898556790394784,0.5248376372313113,0.7561072101279998
1036,79.4207483,7.3527156,46.0907,1.38,5836.0,1.543,0.031,,6.88,,676.8,0.303,1.386153552232689,0.12832909618275037,8.392457754853968,44.934689351474084,5.898556790394784,0.5248376372313113,0.7561072101279998
1037,79.4207483,7.3527156,46.0907,1.38,5836.0,6.36,0.032,,13.6,,5700.0,0.303,1.386153552232689,0.12832909618275037,8.392457754853968,44.934689351474084,5.898556790394784,0.5248376372313113,0.7561072101279998
1038,82.8886636,64.3183753,71.2423,1.76,6060.0,0.389,0.389,,13.0,,82.467,0.537,1.4466800923979761,1.1225674185183956,3.8221685328046995,30.636779581767225,64.20470445267269,0.698700091728789,1.0065821114890783
1039,2.072903,-8.8242618,111.542,10.86,4770.0,0.98,0.139,,14.0,,273.1,1.742,0.03617898242446802,-0.15401242246796137,110.14960659230913,3.9868403161469343,-17.111020888686888,1.258426145483462,1.812951310110172
1040,84.9319998,75.0439884,209.309,38.4,3940.0,1.3,0.2,,12.7,,490.0,2.589,1.4823430368131654,1.3097646814084314,4.771834573338547,53.80673978658116,202.21850021534587,1.5341565642516293,2.210182268587222
1041,9.8387218,21.2488844,11.1336,0.87,5221.0,0.295,0.645,,10.1,,62.25,-0.274,0.17171808959774304,0.3708629951556598,10.22406781306221,1.7731198044822563,4.035038100546034,,
1042,84.2599947,20.7289784,31.6634,0.95,5698.64,0.53364,0.054,,14.0,,154.378,-0.112,1.4706143352279717,0.3617889236547861,2.961796726863467,29.465190512571535,11.207194464566282,,
1043,84.2599947,20.7289784,31.6634,0.95,5698.64,1.71,0.125,,14.1,,885.5,-0.112,1.4706143352279717,0.3617889236547861,2.961796726863467,29.465190512571535,11.207194464566282,,
1044,84.2599947,20.7289784,31.6634,0.95,5698.64,2.807,0.16,,14.0,,1862.0,-0.112,1.4706143352279717,0.3617889236547861,2.961796726863467,29.465190512571535,11.207194464566282,,
1045,85.0074276,6.0595116,46.7864,0.91,5329.0,0.277,0.6745,,13.2,,55.01292,-0.22,1.4836595002707011,0.10575842848278964,4.048912048079879,46.34847808837671,4.938837421719551,,
1046,85.0074276,6.0595116,46.7864,0.91,5329.0,3.74,0.03,,13.1,,2720.0,-0.22,1.4836595002707011,0.10575842848278964,4.048912048079879,46.34847808837671,4.938837421719551,,
1047,10.2072994,40.1842918,17.926,0.83,5049.8,2.108,0.298,,8.56,,1211.0,-0.416,0.1781509822668417,0.7013481994921587,13.478229360021077,2.426888971587489,11.566720331980573,,
1048,84.2605324,-73.6998131,38.0615,1.49,5981.0,1.02,0.41,,14.0,,363.20001,0.411,1.4706237198633598,-1.286304396699449,1.068326631247455,10.629161787143726,-36.53159427347363,0.6112580172368814,0.8806087088561
1049,86.6451363,1.1675866,42.3538,2.86,5697.0,0.115,0.256,,14.1,,14.3099,0.834,1.5122429092742573,0.020378230472166022,2.478028269183277,42.272436878064354,0.8630357624068974,0.8707363654871767,1.2544261260275062
1050,86.6451363,1.1675866,42.3538,2.86,5697.0,3.226,0.357,104.559,12.5,,2127.60566,0.834,1.5122429092742573,0.020378230472166022,2.478028269183277,42.272436878064354,0.8630357624068974,0.8707363654871767,1.2544261260275062
1051,86.9963141,-8.3280256,91.4349,2.03,5338.0,1.623,0.017,,12.5,,685.25,0.659,1.5183721181441676,-0.1453514669103763,4.7406839734310555,90.3464327365851,-13.243449144681158,0.774009631135756,1.1150767805021744
1052,84.2992798,-80.4646041,18.2702,1.19,5950.0,3.311,0.642,54.436,12.4,,2088.75851,0.16,1.4712999895699468,-1.4043722728587287,0.30063744814322213,3.0116157596194837,-18.017768887439573,0.3813850356982369,0.5494422557947561
1053,86.129071,-70.1382377,26.4131,0.78,5205.0,0.056,0.207,,1.83,,5.6368,-0.409,1.503235870633965,-1.224143179411415,0.6058198153222919,8.953429733332841,-24.841918806155743,,
1054,86.129071,-70.1382377,26.4131,0.78,5205.0,0.103,0.154,,2.39,,14.03,-0.409,1.503235870633965,-1.224143179411415,0.6058198153222919,8.953429733332841,-24.841918806155743,,
1055,86.129071,-70.1382377,26.4131,0.78,5205.0,0.185,0.333,,1.83,,33.91,-0.409,1.503235870633965,-1.224143179411415,0.6058198153222919,8.953429733332841,-24.841918806155743,,
1056,88.6260731,-19.7044472,23.2599,0.74,5576.0,0.041,0.14,,2.85,,3.2498,-0.316,1.5468167787081777,-0.3439074809253776,0.5250514732317603,21.891606519524863,-7.842501702566187,,
1057,88.5172191,-60.0237289,12.9363,0.72,4956.0,0.0468,0.2,,1.83,910.0,4.3123,-0.639,1.544916918004212,-1.0476116986294743,0.1672531384078934,6.461345356674151,-11.205842237845314,,
1058,88.5172191,-60.0237289,12.9363,0.72,4956.0,0.0799,0.06,,2.46,696.0,9.6184,-0.639,1.544916918004212,-1.0476116986294743,0.1672531384078934,6.461345356674151,-11.205842237845314,,
1059,88.5172191,-60.0237289,12.9363,0.72,4956.0,0.1321,0.07,,3.04,541.0,20.432,-0.639,1.544916918004212,-1.0476116986294743,0.1672531384078934,6.461345356674151,-11.205842237845314,,
1060,88.5172191,-60.0237289,12.9363,0.72,4956.0,0.247,0.02,,2.13,398.0,51.76,-0.639,1.544916918004212,-1.0476116986294743,0.1672531384078934,6.461345356674151,-11.205842237845314,,
1061,88.5172191,-60.0237289,12.9363,0.72,4956.0,0.6,0.29,,2.56,255.0,197.8,-0.639,1.544916918004212,-1.0476116986294743,0.1672531384078934,6.461345356674151,-11.205842237845314,,
1062,91.6628015,63.453875,116.593,8.56,4869.0,1.4,0.24,,13.2,,578.6,1.664,1.5998176877769972,1.1074790418989169,-1.5120190074628428,52.085582429015595,104.30116754164976,1.2299297836572918,1.7718980336095624
1063,91.1253346,44.2597855,34.0883,1.21,6165.0,0.85,0.25,,12.9,,264.14999,0.291,1.59043712075151,0.7724789832014447,-0.479468766280394,24.4087439814061,23.790660433084504,0.5143398239932958,0.7409835381259052
1064,89.9566041,-48.2394189,36.69117,0.85,5310.0,,0.74,,13.2,,963.0,-0.293,1.5700389254580305,-0.8419366890537812,0.018508639112525125,24.437025223516244,-27.369205535133993,,
1065,89.9565956,-48.2394114,41.5504,1.04,5036.0,,0.081,,12.1,,1.3283,-0.202,1.570038777105044,-0.8419365581540874,0.020963956838941675,27.673369957740707,-30.993868681636503,,
1066,10.8027515,-37.9831248,41.8727,1.08,5688.0,1.28,0.899,,13.5,,526.5239,0.086,0.1885435819497562,-0.6629305879559126,32.418845399810124,6.18583901316072,-25.769688859908047,0.27961011816781267,0.40282024644175496
1067,92.485473,34.1341722,36.7984,0.82,5405.0,1.67,0.2,,13.5,,857.5,-0.27,1.6141760141143175,0.5957536923327165,-1.320886904225495,30.430331215129097,20.648787918030088,,
1068,11.1722288,20.4483925,81.3795,1.42,5596.0,1.17,0.52,,13.3,,431.88,0.293,0.19499217734613505,0.3568917758651146,74.8065247072655,14.774414175256679,28.43103176547153,0.5161042882631729,0.7435255131327003
1069,11.1722288,20.4483925,81.3795,1.5,5582.0,6.95,0.24,,13.3,,6700.0,0.293,0.19499217734613505,0.3568917758651146,74.8065247072655,14.774414175256679,28.43103176547153,0.5161042882631729,0.7435255131327003
1070,11.1125532,-26.5150392,34.1937,0.85,5717.0,1.662,0.042,,13.9,,832.97,-0.1,0.19395064164303194,-0.4627747353353633,30.02342950941622,5.897194147418241,-15.265185926505163,,
1071,93.0032173,6.7819742,24.3358,1.0,5727.0,0.554,0.19,,3.89,337.0,149.61,-0.009,1.623212356832751,0.1183677795753084,-1.2660804458447672,24.132326295216902,2.8738527321058283,,
1072,93.0578446,-14.6493167,68.192,0.98,5289.0,0.111,0.0,89.3,3.41,716.0,13.6308205,-0.155,1.6241657830792255,-0.2556788095823904,-3.5193894967740573,65.88126772380095,-17.245907476119044,,
1073,11.1652594,-65.6527159,22.0158,1.02,5686.0,0.12,0.0,,4.12,,15.56,-0.004,0.19487053836924656,-1.1458560553314323,8.904583033064005,1.757544725870042,-20.057788691274894,,
1074,11.4181301,7.8450492,136.308,5.14,4943.0,1.157,0.147,,13.4,,356.21,1.149,0.1992839646660694,0.13692193852094714,132.35978958714324,26.732003259408618,18.605294036540744,1.022030065382352,1.4723873567447823
1075,93.3993231,-29.8971929,62.4112,1.0,5508.0,0.882,0.742,,14.2,,308.92072,-0.137,1.6301257072289972,-0.5218044532088718,-3.208168279828216,54.01039330426238,-31.108567258027076,,
1076,93.3993231,-29.8971929,62.4112,1.0,5508.0,8.54,0.149,11.42,12.6,,9295.9735,-0.034,1.6301257072289972,-0.5218044532088718,-3.208168279828216,54.01039330426238,-31.108567258027076,,
1077,94.8946124,41.0920773,85.6009,1.6,6093.0,0.238,0.0796,,13.2,,36.9987,0.5,1.6562234287838382,0.7171920453690217,-5.504499253070286,64.27822529391875,56.26299247149206,0.674199862463242,0.9712858623572641
1078,95.0599971,-10.7250799,52.9051,1.32,5752.0,1.26,0.41,90.0,14.1,,472.0,0.26,1.6591099363312614,-0.1871879567944642,-4.584658048903072,51.778348088471596,-9.845465241099483,0.4861724348043977,0.7004041959724749
1079,96.1820205,-28.7806402,21.9532,1.08,5869.0,0.0644,0.07,,3.52,,5.8854,0.053,1.6786929389456826,-0.5023169323218393,-2.0720461592328427,19.129416317963933,-10.569533872788506,0.21950357213908428,0.31622776601683794
1080,96.1820205,-28.7806402,21.9532,1.08,5869.0,0.11,0.07,,2.91,,13.1354,0.053,1.6786929389456826,-0.5023169323218393,-2.0720461592328427,19.129416317963933,-10.569533872788506,0.21950357213908428,0.31622776601683794
1081,97.1902262,38.9627315,46.8733,1.26,5566.0,1.92,0.778,,13.5,,963.6,0.141,1.6962894479480568,0.680027950245509,-4.561798880521507,36.15996207569645,29.474622754971218,0.358024884863913,0.5157884603682565
1082,96.4105736,-31.4810037,34.354,0.89,5466.0,0.6793,0.067,,9.03,,225.79,-0.196,1.6826819430563227,-0.5494471663975172,-3.2711395389253077,29.11436198155531,-17.94020313496606,,
1083,96.4105736,-31.4810037,34.354,0.89,5466.0,0.902,0.019,,14.2,,345.43,-0.196,1.6826819430563227,-0.5494471663975172,-3.2711395389253077,29.11436198155531,-17.94020313496606,,
1084,97.3058709,10.9336212,34.8541,0.94,5294.0,0.237,0.607,,14.3,,44.073,-0.2,1.698307828725538,0.19082768910585343,-4.351808656990529,33.94358444783877,6.610833764010429,,
1085,2.2492922,-39.7372401,55.0375,1.28,6114.04,15.369,0.565,62.585,11.9,,20324.58153,0.316,0.039257554729426804,-0.6935456754005208,42.290359919827914,1.661069528970192,-35.18369952295153,0.5359782899266791,0.772156988632713
1086,98.3030763,5.4625071,29.5529,0.91,5285.0,0.0398,0.063,,10.0,,3.023573,-0.245,1.715712346274205,0.09533873430856714,-4.248333534367325,29.110325903091848,2.813269700286432,,
1087,99.0367212,-27.6234285,37.4574,1.08,5657.0,0.05,0.04,,5.02,,4.0845,0.043,1.7285168653196696,-0.48211977801423844,-5.212720399731619,32.775852287752095,-17.367436990116797,0.19771421064483222,0.2848369278582012
1088,99.0367212,-27.6234285,37.4574,1.08,5657.0,2.395,0.249,,13.0,,1353.6,0.043,1.7285168653196696,-0.48211977801423844,-5.212720399731619,32.775852287752095,-17.367436990116797,0.19771421064483222,0.2848369278582012
1089,12.3085089,-24.1369079,54.7841,5.03,4898.0,1.129,0.266,,13.4,,371.74,1.118,0.21482400631602547,-0.42126851410563027,48.84520406642655,10.657575801558622,-22.402226017813046,1.0081486181925938,1.4523890533407884
1090,12.3085089,-24.1369079,54.7841,5.03,4898.0,4.725,0.187,,13.1,,3184.2,1.118,0.21482400631602547,-0.42126851410563027,48.84520406642655,10.657575801558622,-22.402226017813046,1.0081486181925938,1.4523890533407884
1091,99.4200181,-12.9856593,84.3552,7.3,4866.0,1.207,0.071,,13.4,,360.08,1.417,1.7352066582373569,-0.2266425103272221,-13.453387794511054,81.08949269071994,-18.95521825387873,1.1349809770131911,1.6351100591887928
1092,99.4200181,-12.9856593,84.3552,7.3,4866.0,1.84,0.161,,13.5,,677.53,1.417,1.7352066582373569,-0.2266425103272221,-13.453387794511054,81.08949269071994,-18.95521825387873,1.1349809770131911,1.6351100591887928
