,pl_name,hostname,ra,dec,sy_dist,st_rad,st_teff,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_rade,pl_eqt,pl_orbper,st_lum,sy_snum,disc_year,ra_rad,dec_rad,X,Y,Z,habitable_zone_inner,habitable_zone_outer,habitable_zone_center_au,habitable_zone_width_au,hz_score,size_score,temp_score,eccentricity_score,habitability_score,snr,habitable
3503,Kepler-25 c,Kepler-25,286.6383905,39.4879038,243.249,1.32,6354.0,0.111666,0.0061,92.764,5.217,934.0,12.7207,0.422,2,2011,5.002783676842236,0.6891939360207804,53.752686158287204,-179.86950823881565,154.68576126358658,0.619383858068939,0.8923151994078884,0.7558495287384137,0.13646567066947468,0.0,0.00013754705241674495,5.204315490748091e-88,0.9939,0.0,642.7550385178893,True
3504,Kepler-25 d,Kepler-25,286.6383905,39.4879038,243.249,1.32,6270.0,0.416422,0.13,,10.0,,122.4,0.391,2,2014,5.002783676842236,0.6891939360207804,53.752686158287204,-179.86950823881565,154.68576126358658,0.5962000884388943,0.8589155075189897,0.727557797978942,0.13135770954004772,0.0,2.576757109154981e-18,,0.87,,169.81592065245223,True
3505,Kepler-250 b,Kepler-250,289.5947633,44.1418114,760.585,0.81,5160.0,0.048,0.0,89.58,1.13,938.0,4.148141,-0.457,1,2014,5.0543821161186395,0.7704199467243678,183.04572107660047,-514.2008177100581,529.6992781634265,,,,,,0.9915856009035505,4.0880712281692506e-89,1.0,,6.28563180526906,True
3506,Kepler-250 c,Kepler-250,289.5947633,44.1418114,760.585,0.81,5160.0,0.069,0.0,88.68,2.28,782.0,7.156804,-0.457,1,2014,5.0543821161186395,0.7704199467243678,183.04572107660047,-514.2008177100581,529.6992781634265,,,,,,0.44078414080532463,3.560281955448272e-51,1.0,,12.383574977836851,True
3507,Kepler-250 d,Kepler-250,289.5947633,44.1418114,760.585,0.81,5160.0,0.127,0.0,89.27,2.18,579.0,17.648312,-0.457,1,2014,5.0543821161186395,0.7704199467243678,183.04572107660047,-514.2008177100581,529.6992781634265,,,,,,0.4984759178374659,1.2503788443783407e-17,1.0,,3.341797045723226,False
3508,Kepler-251 b,Kepler-251,296.5662171,44.1058077,924.625,0.89,5526.0,0.053,0.0,89.55,1.33,990.0,4.790936,-0.172,1,2014,5.176056938579309,0.7697915636164674,296.93163579637377,-593.8330612252258,643.525671348212,,,,,,0.9470058579669858,4.132364128392956e-104,1.0,,5.834454973654258,True
3509,Kepler-251 c,Kepler-251,296.5662171,44.1058077,924.625,0.89,5526.0,0.122,0.0,89.22,2.77,655.0,16.514043,-0.172,1,2014,5.176056938579309,0.7697915636164674,296.93163579637377,-593.8330612252258,643.525671348212,,,,,,0.2087850552517555,4.305454054873415e-28,1.0,,4.77626733192266,False
3510,Kepler-251 d,Kepler-251,296.5662171,44.1058077,924.625,0.89,5526.0,0.182,0.0,88.21,2.77,536.0,30.133001,-0.172,1,2014,5.176056938579309,0.7697915636164674,296.93163579637377,-593.8330612252258,643.525671348212,,,,,,0.2087850552517555,8.049469663281738e-13,1.0,,2.146176879855599,False
3511,Kepler-251 e,Kepler-251,296.5662171,44.1058077,924.625,0.89,5526.0,0.404,0.0,89.99,2.77,360.0,99.640161,-0.172,1,2014,5.176056938579309,0.7697915636164674,296.93163579637377,-593.8330612252258,643.525671348212,,,,,,0.2087850552517555,0.16529888822158653,1.0,,0.43555756156465575,False
3512,Kepler-252 b,Kepler-252,295.579329,44.5459052,379.424,0.55,4208.0,0.058,0.0,88.24,1.23,587.0,6.668391,-0.786,1,2014,5.1588324918855575,0.7774727140212632,116.752828424542,-243.9077350965302,266.15853469492635,,,,,,0.9738967374550571,1.299567704145679e-18,1.0,,9.449961047634428,True
3513,Kepler-252 c,Kepler-252,295.579329,44.5459052,379.424,0.55,4208.0,0.08,0.0,89.57,2.15,499.0,10.848463,-0.786,1,2014,5.1588324918855575,0.7774727140212632,116.752828424542,-243.9077350965302,266.15853469492635,,,,,,0.5162056739454964,2.5162402847134604e-09,1.0,,15.176538517417884,True
3514,Kepler-253 b,Kepler-253,291.8419337,44.858124,838.595,0.79,5208.0,0.046,0.0,86.54,1.63,949.0,3.783986,-0.387,1,2014,5.093602638451998,0.7829219600678887,221.16079599837929,-551.7699260876082,591.5060650607386,,,,,,0.8200007697539087,3.4463943047331014e-92,1.0,,11.143181149781102,True
3515,Kepler-253 c,Kepler-253,291.8419337,44.858124,838.595,0.79,5208.0,0.089,0.0,89.59,2.65,680.0,10.281951,-0.387,1,2014,5.093602638451998,0.7829219600678887,221.16079599837929,-551.7699260876082,591.5060650607386,,,,,,0.25634015141507366,4.4049238664938293e-32,1.0,,7.867946168130771,True
3516,Kepler-253 d,Kepler-253,291.8419337,44.858124,838.595,0.79,5208.0,0.13,0.0,89.64,3.17,563.0,18.119869,-0.387,1,2014,5.093602638451998,0.7829219600678887,221.16079599837929,-551.7699260876082,591.5060650607386,,,,,,0.0949457123184917,9.553059674117256e-16,1.0,,5.276931602821606,True
3517,Kepler-254 b,Kepler-254,288.1646541,45.8164257,1389.48,0.91,5957.0,0.064,0.0,89.88,3.87,1013.0,5.826662,-0.125,1,2014,5.029422001915577,0.7996474799603478,301.90109586077824,-920.1501386581878,996.4106186936081,,,,,,0.016269712963143865,4.0651283720411265e-111,1.0,,15.68339810836844,True
3518,Kepler-254 c,Kepler-254,288.1646541,45.8164257,1389.48,0.91,5957.0,0.105,0.0,89.95,2.15,787.0,12.412183,-0.125,1,2014,5.029422001915577,0.7996474799603478,301.90109586077824,-920.1501386581878,996.4106186936081,,,,,,0.5162056739454964,3.1579555352211883e-52,1.0,,1.798359470672074,False
3519,Kepler-254 d,Kepler-254,288.1646541,45.8164257,1389.48,0.91,5957.0,0.139,0.0,89.11,2.5,686.0,18.746477,-0.125,1,2014,5.029422001915577,0.7996474799603478,301.90109586077824,-920.1501386581878,996.4106186936081,,,,,,0.32465246735834974,4.425167225430208e-33,1.0,,1.3874859738640366,False
3520,Kepler-255 b,Kepler-255,296.0642702,45.9767647,1052.53,0.93,5573.0,0.063,0.0,88.25,1.55,971.0,5.714606,-0.183,1,2014,5.1672963125041305,0.8024459234297029,321.38635038737203,-657.0679826790198,756.8301532198676,,,,,,0.8596327636025423,1.703762623791366e-98,1.0,,4.725842329842615,False
3521,Kepler-255 c,Kepler-255,296.0642702,45.9767647,1052.53,0.93,5573.0,0.092,0.0,89.91,2.99,807.0,9.946047,-0.183,1,2014,5.1672963125041305,0.8024459234297029,321.38635038737203,-657.0679826790198,756.8301532198676,,,,,,0.13806233402161086,1.5223652450198035e-56,1.0,,8.246385866304793,True
3522,Kepler-255 d,Kepler-255,296.0642702,45.9767647,1052.53,0.86,5431.0,0.0192,0.0,89.51,1.32,1710.0,1.04562266,-0.183,1,2016,5.1672963125041305,0.8024459234297029,321.38635038737203,-657.0679826790198,756.8301532198676,,,,,,0.9500886338026269,0.0,1.0,,31.55537465908267,True
3523,Kepler-256 b,Kepler-256,292.58042,46.0973588,1026.43,1.3,5551.0,0.027,0.0,87.2,1.59,1681.0,1.620493,-0.059,1,2014,5.106491655867868,0.8045506875331823,273.30243913075896,-657.1998766888864,739.5624677775979,,,,,,0.8402548838639021,0.0,1.0,,55.62816717485818,True
3524,Kepler-256 c,Kepler-256,292.58042,46.0973588,1026.43,1.3,5551.0,0.045,0.0,87.2,2.15,1315.0,3.38802,-0.059,1,2014,5.106491655867868,0.8045506875331823,273.30243913075896,-657.1998766888864,739.5624677775979,,,,,,0.5162056739454964,1.947527911582103e-224,1.0,,36.61676080680413,True
3525,Kepler-256 d,Kepler-256,292.58042,46.0973588,1026.43,1.3,5551.0,0.064,0.0,88.54,2.48,1097.0,5.839172,-0.059,1,2014,5.106491655867868,0.8045506875331823,273.30243913075896,-657.1998766888864,739.5624677775979,,,,,,0.33447270571756405,1.1644429674892633e-138,1.0,,24.086375050385687,True
3526,Kepler-256 e,Kepler-256,292.58042,46.0973588,1026.43,1.3,5551.0,0.096,0.0,87.92,2.35,897.0,10.681572,-0.059,1,2014,5.106491655867868,0.8045506875331823,273.30243913075896,-657.1998766888864,739.5624677775979,,,,,,0.40202138309465485,4.0436075584570405e-78,1.0,,9.61216659554247,True
3527,Kepler-257 b,Kepler-257,297.3159994,46.0232642,780.256,1.04,5180.0,0.034,0.0,84.74,2.61,1237.0,2.382667,-0.378,1,2014,5.189143108387485,0.8032574928052341,248.6231527347086,-481.3686768068264,561.4892255862962,,,,,,0.27361042250726403,2.2462288915197835e-191,1.0,,104.69251315800257,True
3528,Kepler-257 c,Kepler-257,297.3159994,46.0232642,780.256,1.04,5180.0,0.066,0.0,89.53,5.41,881.0,6.581484,-0.378,1,2014,5.189143108387485,0.8032574928052341,248.6231527347086,-481.3686768068264,561.4892255862962,,,,,,5.9827209029243535e-05,5.006799464711324e-74,1.0,,119.37107467806922,True
3529,Kepler-257 d,Kepler-257,297.3159994,46.0232642,780.256,1.04,5180.0,0.16,0.0,88.98,4.95,567.0,24.664551,-0.378,1,2014,5.189143108387485,0.8032574928052341,248.6231527347086,-481.3686768068264,561.4892255862962,,,,,,0.0004092231302281785,3.3097130305276804e-16,1.0,,17.00446126552372,True
3530,Kepler-258 b,Kepler-258,294.0684116,46.5791357,575.988,0.92,4942.0,0.103,0.0,88.71,4.06,642.0,13.19722,-0.575,1,2014,5.132462008529886,0.8129592806982338,161.46142569726808,-361.48608494425616,418.3541496716384,,,,,,0.009262326685055385,3.9956745672595694e-26,1.0,,39.63933877374691,True
3531,Kepler-258 c,Kepler-258,294.0684116,46.5791357,575.988,0.92,4942.0,0.193,0.0,89.42,3.61,470.0,33.653079,-0.575,1,2014,5.132462008529886,0.8129592806982338,161.46142569726808,-361.48608494425616,418.3541496716384,,,,,,0.03317197121975906,5.302061201824291e-07,1.0,,8.925829144106398,True
3532,Kepler-259 b,Kepler-259,288.2119707,46.6150461,1002.14,0.9,5938.0,0.079,0.0,84.3,2.8,879.0,8.115317,-0.153,1,2014,5.030247832376427,0.8135860354139419,215.13755933789963,-653.8841395740761,728.3103337009588,,,,,,0.19789869908361474,1.59713562193233e-73,1.0,,10.131881568010451,True
3533,Kepler-259 c,Kepler-259,288.2119707,46.6150461,1002.14,0.9,5938.0,0.217,0.0,88.6,2.7,530.0,36.924931,-0.153,1,2014,5.030247832376427,0.8135860354139419,215.13755933789963,-653.8841395740761,728.3103337009588,,,,,,0.23574607655586347,3.2576989934351024e-12,1.0,,1.2486372450843166,False
3534,Kepler-26 b,Kepler-26,284.9410627,46.5664505,335.307,0.51,3914.0,0.08551,0.021,89.93,2.78,431.0,12.28,-1.06,1,2011,4.973159718246603,0.8127378821919597,59.435918562155436,-222.73407723888127,243.490629532672,,,,,,0.205111816952077,0.00018773108839185998,0.979,,24.451803165953827,True
3535,Kepler-26 c,Kepler-26,284.9410627,46.5664505,335.307,0.51,3914.0,0.10725,0.013,89.09,2.72,385.0,17.2559,-1.06,1,2011,4.973159718246603,0.8127378821919597,59.435918562155436,-222.73407723888127,243.490629532672,,,,,,0.22781987139800897,0.026984301715802485,0.987,,14.879841958061297,True
3536,Kepler-26 d,Kepler-26,284.9410627,46.5664505,335.307,0.57,4486.0,0.039,0.0,89.91,1.07,652.0,3.543919,-1.06,1,2014,4.973159718246603,0.8127378821919597,59.435918562155436,-222.73407723888127,243.490629532672,,,,,,0.9975529988004797,1.2433352802103729e-27,1.0,,21.752181212959563,True
3537,Kepler-26 e,Kepler-26,284.9410627,46.5664505,335.307,0.57,4486.0,0.22,0.0,89.87,2.41,276.0,46.827915,-1.06,1,2014,4.973159718246603,0.8127378821919597,59.435918562155436,-222.73407723888127,243.490629532672,,,,,,0.3700748487069246,0.7497615922390413,1.0,,3.467793233092075,False
3538,Kepler-260 b,Kepler-260,291.9259658,38.0140525,627.365,0.86,5250.0,0.075,0.0,88.89,2.01,782.0,8.187399,-0.092,1,2014,5.095069275274362,0.6634703781509818,184.56658410722676,-458.5232435558889,386.3657003086287,,,,,,0.6004655547839324,3.560281955448272e-51,1.0,,13.496647897255176,True
3539,Kepler-260 c,Kepler-260,291.9259658,38.0140525,627.365,0.86,5250.0,0.332,0.0,89.99,1.74,372.0,76.050178,-0.092,1,2014,5.095069275274362,0.6634703781509818,184.56658410722676,-458.5232435558889,386.3657003086287,,,,,,0.7604841568835896,0.07487014994525974,1.0,,0.5161532416004073,False
3540,Kepler-261 b,Kepler-261,291.3647333,37.609239,317.499,0.79,5098.0,0.088,0.0,89.36,2.18,672.0,10.381227,-0.471,1,2014,5.085273920280163,0.6564050497194597,91.62962344276369,-234.23553655620393,193.7610397447448,,,,,,0.4984759178374659,8.918590182537137e-31,1.0,,37.99418227961836,True
3541,Kepler-261 c,Kepler-261,291.3647333,37.609239,317.499,0.79,5098.0,0.156,0.0,87.52,2.0,505.0,24.570858,-0.471,1,2014,5.085273920280163,0.6564050497194597,91.62962344276369,-234.23553655620393,193.7610397447448,,,,,,0.6065306597126334,7.488368349509191e-10,1.0,,10.176073933776706,True
3542,Kepler-262 b,Kepler-262,290.7287168,37.2526575,613.129,0.88,5841.0,0.108,0.0,88.16,1.36,734.0,13.060855,-0.14,1,2014,5.074173338258152,0.6501815284927595,172.7367805316591,-456.4426260859596,371.1459340802622,,,,,,0.9372548956126776,1.2560712733777698e-41,1.0,,3.2665697351705094,False
3543,Kepler-262 c,Kepler-262,290.7287168,37.2526575,613.129,0.88,5841.0,0.152,0.0,88.95,1.64,618.0,21.853722,-0.14,1,2014,5.074173338258152,0.6501815284927595,172.7367805316591,-456.4426260859596,371.1459340802622,,,,,,0.8148102621687294,1.0995181582344733e-22,1.0,,2.3980716144330456,False
3544,Kepler-263 b,Kepler-263,292.4698022,37.5677941,754.747,0.79,5265.0,0.12,0.0,89.69,2.67,548.0,16.568087,-0.456,1,2014,5.104561011046555,0.6556816997562999,228.64405104568652,-552.8194912790776,460.1690363250869,,,,,,0.24796938202885063,4.411396481999411e-14,1.0,,5.423896858275609,True
3545,Kepler-263 c,Kepler-263,292.4698022,37.5677941,754.747,0.79,5265.0,0.242,0.0,89.8,2.47,386.0,47.332773,-0.456,1,2014,5.104561011046555,0.6556816997562999,228.64405104568652,-552.8194912790776,460.1690363250869,,,,,,0.33944274203728875,0.0247730230033142,1.0,,1.141338760097975,False
3546,Kepler-264 b,Kepler-264,292.044628,37.3761861,942.173,1.55,6158.0,0.249,0.0,89.96,3.33,772.0,40.806231,0.689,1,2014,5.097140321362022,0.6523375092831385,281.01374892213033,-693.9766630485982,571.9419778173851,0.7914313844949771,1.1401754250991378,0.9658034047970574,0.17437202030208038,0.0,0.0662413757465623,4.198257493527188e-49,1.0,0.0,4.840518232464245,False
3547,Kepler-264 c,Kepler-264,292.044628,37.3761861,942.173,1.55,6158.0,0.566,0.0,89.98,2.83,511.0,140.101261,0.689,1,2014,5.097140321362022,0.6523375092831385,281.01374892213033,-693.9766630485982,571.9419778173851,0.7914313844949771,1.1401754250991378,0.9658034047970574,0.17437202030208038,0.0,0.1874112273162288,2.1497486534649272e-10,1.0,0.0,0.6766157394579616,False
3548,Kepler-265 b,Kepler-265,290.5104788,41.244743,1280.25,1.1,5835.0,0.069,0.0,89.71,1.86,1022.0,6.846262,0.005,1,2014,5.070364366605185,0.7198565644888836,337.281653872639,-901.5980496356257,844.0391610311533,0.06741998624632421,0.09712858623572641,0.08227428624102531,0.0148542999947011,0.10636743261139359,0.6908724913190897,6.3770180723675784e-114,1.0,4.6862367465533835e-115,5.364429081911939,True
3549,Kepler-265 c,Kepler-265,290.5104788,41.244743,1280.25,1.1,5835.0,0.127,0.0,89.59,2.63,755.0,17.028937,0.005,1,2014,5.070364366605185,0.7198565644888836,337.281653872639,-901.5980496356257,844.0391610311533,0.06741998624632421,0.09712858623572641,0.08227428624102531,0.0148542999947011,0.0,0.2648875189223592,1.1094109344035213e-45,1.0,0.0,3.165919416406892,False
3550,Kepler-265 d,Kepler-265,290.5104788,41.244743,1280.25,1.1,5835.0,0.236,0.0,89.52,2.49,554.0,43.130617,0.005,1,2014,5.070364366605185,0.7198565644888836,337.281653872639,-901.5980496356257,844.0391610311533,0.06741998624632421,0.09712858623572641,0.08227428624102531,0.0148542999947011,0.0,0.329542483539077,9.78427392184295e-15,1.0,0.0,0.8218082363662856,False
3551,Kepler-265 e,Kepler-265,290.5104788,41.244743,1280.25,1.1,5835.0,0.319,0.0,89.98,2.59,476.0,67.831024,0.005,1,2014,5.070364366605185,0.7198565644888836,337.281653872639,-901.5980496356257,844.0391610311533,0.06741998624632421,0.09712858623572641,0.08227428624102531,0.0148542999947011,0.0,0.2825075508726797,1.877790183105105e-07,1.0,0.0,0.4866469023982356,False
3552,Kepler-266 b,Kepler-266,294.4843821,44.1669355,1370.79,1.03,5885.0,0.071,0.0,89.82,2.48,1066.0,6.61833,0.012,1,2014,5.139722063346054,0.770858444990968,407.51783005139043,-894.8625923100868,955.0996718532978,0.1044465935734187,0.15047095877265573,0.12745877617303722,0.023012182599618514,0.0,0.33447270571756405,3.868596977665173e-128,1.0,0.0,6.888414281864201,True
3553,Kepler-266 c,Kepler-266,294.4843821,44.1669355,1370.79,1.03,5885.0,0.457,0.0,90.0,3.89,421.0,107.723601,0.012,1,2014,5.139722063346054,0.770858444990968,407.51783005139043,-894.8625923100868,955.0996718532978,0.1044465935734187,0.15047095877265573,0.12745877617303722,0.023012182599618514,0.0,0.015359056176392384,0.0006618312128631535,1.0,0.0,0.40907166344890555,False
3554,Kepler-267 b,Kepler-267,299.8305655,47.1575741,264.993,0.56,4258.0,0.037,0.0,89.84,1.98,615.0,3.353728,-1.229,1,2014,5.233030566091518,0.8230549352982016,89.63369325737663,-156.31582791135338,194.2999048544046,,,,,,0.6186596475026225,2.8416135602989956e-22,1.0,,127.88929187858416,True
3555,Kepler-267 c,Kepler-267,299.8305655,47.1575741,264.993,0.56,4258.0,0.06,0.0,88.26,2.13,484.0,6.87745,-1.229,1,2014,5.233030566091518,0.8230549352982016,89.63369325737663,-156.31582791135338,194.2999048544046,,,,,,0.5281103610377285,4.449006193583829e-08,1.0,,56.281278758083474,True
3556,Kepler-267 d,Kepler-267,299.8305655,47.1575741,264.993,0.56,4258.0,0.154,0.0,89.98,2.27,301.0,28.464515,-1.229,1,2014,5.233030566091518,0.8230549352982016,89.63369325737663,-156.31582791135338,194.2999048544046,,,,,,0.4464401188399433,0.9995001249791693,1.0,,9.703256749286586,True
3557,Kepler-268 b,Kepler-268,291.9761559,38.0550327,851.87,1.27,6081.0,0.18,0.0,89.98,2.55,695.0,25.934138,0.318,1,2014,5.095945257771267,0.6641856175691074,251.01926478216686,-622.0396637981253,525.1080672301043,0.5376717484589544,0.7745966692414834,0.6561342088502189,0.11846246039126451,0.0,0.30081795435727565,1.317048386199773e-34,1.0,0.0,4.460629418888281,False
3558,Kepler-268 c,Kepler-268,291.9761559,38.0550327,851.87,1.27,6081.0,0.391,0.0,89.97,3.38,471.0,83.446393,0.318,1,2014,5.095945257771267,0.6641856175691074,251.01926478216686,-622.0396637981253,525.1080672301043,0.5376717484589544,0.7745966692414834,0.6561342088502189,0.11846246039126451,0.0,0.05888316809781038,4.470926469226312e-07,1.0,0.0,1.660889270159037,False
3559,Kepler-269 b,Kepler-269,290.2151459,41.775981,2257.32,0.96,5847.0,0.061,0.0,89.8,2.47,1007.0,5.326718,0.368,1,2014,5.065209835110722,0.7291284167005933,581.6955239742559,-1579.7133903670906,1503.8715051769645,0.5783990443849769,0.8332704378780693,0.7058347411315231,0.1274356967465462,0.0,0.33944274203728875,2.8785167276374797e-109,1.0,0.0,2.965448892273784,False
3560,Kepler-269 c,Kepler-269,290.2151459,41.775981,2257.32,0.96,5847.0,0.081,0.0,88.71,1.69,875.0,8.127899,0.368,1,2014,5.065209835110722,0.7291284167005933,581.6955239742559,-1579.7133903670906,1503.8715051769645,0.5783990443849769,0.8332704378780693,0.7058347411315231,0.1274356967465462,0.0,0.7881632819444527,1.605807420102348e-72,1.0,0.0,0.787335037543461,False
3561,Kepler-27 b,Kepler-27,292.2367608,41.085871,1044.36,0.59,5400.0,0.118,0.0,87.95,4.0,610.0,15.3348,-0.329,1,2011,5.100493671323099,0.7170837249996551,297.8889732490831,-728.6179987563401,686.3423206424859,,,,,,0.011108996538242306,1.3556580102447515e-21,1.0,,3.6674105686272993,False
3562,Kepler-27 c,Kepler-27,292.2367608,41.085871,1044.36,0.59,5400.0,0.191,0.0,88.62,4.9,481.0,31.3309,-0.329,1,2011,5.100493671323099,0.7170837249996551,297.8889732490831,-728.6179987563401,686.3423206424859,,,,,,0.000497955421503273,7.691999355609118e-08,1.0,,2.100530489208719,False
3563,Kepler-27 d,Kepler-27,292.2367608,41.085871,1044.36,0.82,5251.0,0.0668,0.0,87.46,2.706,810.0,6.54628992,-0.329,1,2021,5.100493671323099,0.7170837249996551,297.8889732490831,-728.6179987563401,686.3423206424859,,,,,,0.23334948816747736,3.311331255947639e-57,1.0,,10.116491132778489,True
3564,Kepler-270 b,Kepler-270,282.2001207,44.4222795,948.781,1.46,6067.0,0.107,0.0,86.33,2.01,984.0,11.476094,0.312,1,2014,4.925321255740405,0.7753150385161804,143.19928745163602,-662.3161809252385,664.0908270100938,0.5325752187591567,0.7672543550107871,0.649914786884972,0.1173395681258152,0.0,0.6004655547839324,2.5489448402334768e-102,1.0,0.0,8.355997722230741,True
3565,Kepler-270 c,Kepler-270,282.2001207,44.4222795,948.781,1.46,6067.0,0.18,0.0,88.0,1.77,756.0,25.262887,0.312,1,2014,4.925321255740405,0.7753150385161804,143.19928745163602,-662.3161809252385,664.0908270100938,0.5325752187591567,0.7672543550107871,0.649914786884972,0.1173395681258152,0.0,0.7434527989747526,7.0351166916366e-46,1.0,0.0,2.289682558640289,False
3566,Kepler-271 b,Kepler-271,283.0029316,44.284108,404.542,0.87,5555.0,0.0881,0.0,89.57,1.23,759.0,10.43547805,-0.253,1,2014,4.939332949216304,0.7729034909087611,65.1616414699846,-282.18020581318194,282.4579998728438,,,,,,0.9738967374550571,1.783208514152264e-46,1.0,,9.015081906184516,True
3567,Kepler-271 c,Kepler-271,283.0029316,44.284108,404.542,0.87,5555.0,0.0702,0.0,89.79,0.95,850.0,7.41086267,-0.253,1,2014,4.939332949216304,0.7729034909087611,65.1616414699846,-282.18020581318194,282.4579998728438,,,,,,0.9987507809245809,2.0556994142438373e-66,1.0,,8.470016514581737,True
3568,Kepler-271 d,Kepler-271,283.0029316,44.284108,404.542,0.87,5555.0,0.0558,0.0,89.01,0.66,954.0,5.24972541,-0.253,1,2016,4.939332949216304,0.7729034909087611,65.1616414699846,-282.18020581318194,282.4579998728438,,,,,,0.9438386963005431,1.326327239733728e-93,1.0,,6.470394255402807,True
